Food Name,Category Name,Calcium,Calories,Carbs,Cholesterol,Copper,Fats,Fiber,Folate,Iron,Magnesium,Monounsaturated Fat,Net carbs,Omega-3 - DHA,Omega-3 - DPA,Omega-3 - EPA,Phosphorus,Polyunsaturated fat,Potassium,Protein,Saturated Fat,Selenium,Sodium,Trans Fat,Vitamin A (IU),Vitamin A RAE,Vitamin B1,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Zinc,Choline,Fructose,Histidine,Isoleucine,Leucine,Lysine,Manganese,Methionine,Phenylalanine,Starch,Sugar,Threonine,Tryptophan,Valine,Vitamin D,Vitamin E,Vitamin K,Omega-3 - ALA,Omega-6 - Eicosadienoic acid,Omega-6 - Gamma-linoleic acid,Omega-3 - Eicosatrienoic acid,Omega-6 - Dihomo-gamma-linoleic acid,Omega-6 - Linoleic acid,Omega-6 - Arachidonic acid
Eggplant,Vegetables,0.009,25.0,5.9,0.0,8e-05,0.18,3.0,2.2e-05,0.00023,0.014,0.02,2.9,0.0,0.0,0.0,0.024,0.08,0.229,0.98,0.03,3e-07,0.002,0.0,23.0,1e-06,4e-05,0.0,4e-05,0.00065,0.00028000000000000003,8e-05,0.0022,0.00016,0.006900000000000001,1.5,2e-05,5e-05,5.9999999999999995e-05,5e-05,0.00023,1e-05,4e-05,,3.5,4e-05,1e-05,5e-05,0.0,0.0003,3.5e-06,,,,,,,
Endive,Vegetables,0.052,17.0,3.4,0.0,0.0001,0.2,3.1,0.000142,0.00083,0.015,0.0,0.25,0.0,0.0,0.0,0.028,0.09,0.314,1.3,0.05,2.0000000000000002e-07,0.022,0.0,2167.0,0.000108,8e-05,0.0,8e-05,0.0004,0.0009,2e-05,0.0065,0.00079,0.017,,2e-05,7.000000000000001e-05,0.0001,5.9999999999999995e-05,0.00041999999999999996,1e-05,5e-05,,0.25,5e-05,1e-05,5.9999999999999995e-05,0.0,0.00044,0.000231,,,,,,,
Onion,Vegetables,0.023,40.0,9.3,0.0,4e-05,0.1,1.7,1.9e-05,0.00020999999999999998,0.01,0.01,7.6,0.0,0.0,0.0,0.029,0.02,0.146,1.1,0.04,5e-07,0.004,0.0,2.0,0.0,5e-05,0.0,2.9999999999999997e-05,0.00011999999999999999,0.00011999999999999999,0.00011999999999999999,0.0074,0.00017,0.0060999999999999995,1.3,1e-05,1e-05,2.9999999999999997e-05,4e-05,0.00013000000000000002,0.0,2.9999999999999997e-05,0.0,4.2,2e-05,1e-05,2e-05,0.0,2e-05,4.0000000000000003e-07,,0.0,,,,,
Parsnip,Vegetables,0.036,75.0,18.0,0.0,0.00011999999999999999,0.3,4.9,6.7e-05,0.0005899999999999999,0.029,0.11,13.0,,,,0.071,0.05,0.375,1.2,0.05,1.8000000000000001e-06,0.01,0.0,0.0,0.0,8.999999999999999e-05,0.0,5e-05,0.0007,0.0006,8.999999999999999e-05,0.017,0.0005899999999999999,,,,,,,0.0005600000000000001,,,,4.8,,,,0.0,0.0015,2.3e-05,,,,,,,
Pea,Vegetables,0.027,84.0,16.0,0.0,0.00017,0.22,5.5,6.3e-05,0.0015,0.039,0.02,10.0,0.0,0.0,0.0,0.117,0.1,0.271,5.4,0.04,1.8999999999999998e-06,0.003,0.0,801.0,4e-05,0.00026000000000000003,0.0,0.00015,0.002,0.153,0.00022,0.014,0.0012,0.03,0.41,0.00011,0.00019,0.00032,0.00031,0.00053,8e-05,0.0002,,5.9,0.0002,4e-05,0.00023,0.0,0.00014000000000000001,2.6e-05,,,,,,,
Bell pepper,Vegetables,0.01,20.0,4.6,0.0,7.000000000000001e-05,0.17,1.7,1e-05,0.00034,0.01,0.01,2.9,0.0,0.0,0.0,0.02,0.06,0.175,0.86,0.06,0.0,0.003,0.0,370.0,1.8e-05,5.9999999999999995e-05,0.0,2.9999999999999997e-05,0.00047999999999999996,0.0001,0.00022,0.08,0.00013000000000000002,0.0055,1.1,1e-05,2e-05,4e-05,4e-05,0.00011999999999999999,1e-05,8.999999999999999e-05,0.0,2.4,4e-05,1e-05,4e-05,0.0,0.00037,7.4e-06,,0.0,,,,,
Pumpkin flowers,Vegetables,0.039,15.0,3.3,0.0,,0.07,,5.9e-05,0.0007,0.024,0.01,3.3,,,,0.049,0.0,0.173,1.0,0.04,7e-07,0.005,0.0,1947.0,9.7e-05,4e-05,0.0,8e-05,0.00069,,,0.028,,,,,,,,,,,,,,,,0.0,,,,,,,,,
Pumpkin,Vegetables,0.015,20.0,4.9,0.0,8.999999999999999e-05,0.07,1.1,9e-06,0.00057,0.009,0.01,3.8,0.0,0.0,0.0,0.03,0.0,0.23,0.72,0.04,2.0000000000000002e-07,0.001,0.0,5755.0,0.000288,2.9999999999999997e-05,0.0,8e-05,0.00041,0.0002,4e-05,0.0047,0.00023,0.0062,,1e-05,2e-05,2.9999999999999997e-05,4e-05,8.999999999999999e-05,1e-05,2e-05,,2.1,2e-05,1e-05,2.9999999999999997e-05,0.0,0.0008,8.000000000000001e-07,,,,,,,
Radish,Vegetables,0.025,16.0,3.4,0.0,5e-05,0.1,1.6,2.5e-05,0.00034,0.01,0.02,1.8,0.0,0.0,0.0,0.02,0.05,0.233,0.68,0.03,6e-07,0.039,0.0,7.0,0.0,1e-05,0.0,4e-05,0.00025,0.00017,7.000000000000001e-05,0.015,0.00028000000000000003,0.0065,0.71,1e-05,2e-05,2.9999999999999997e-05,2.9999999999999997e-05,7.000000000000001e-05,1e-05,4e-05,0.0,1.9,2e-05,1e-05,4e-05,0.0,0.0,1.3e-06,,,,,,,
Zucchini,Vegetables,0.016,17.0,3.1,0.0,5e-05,0.32,1.0,2.4e-05,0.00037,0.018,0.01,2.1,0.0,0.0,0.0,0.038,0.09,0.261,1.2,0.08,2.0000000000000002e-07,0.008,0.0,200.0,1e-05,5e-05,0.0,8.999999999999999e-05,0.00045,0.0002,0.00016,0.018,0.00032,0.0095,1.4,2.9999999999999997e-05,4e-05,7.000000000000001e-05,7.000000000000001e-05,0.00017999999999999998,2e-05,4e-05,0.0,2.5,2.9999999999999997e-05,1e-05,5e-05,0.0,0.00011999999999999999,4.2999999999999995e-06,0.06,0.0,0.0,0.0,0.0,0.03,
Sweet potato,Vegetables,0.038,90.0,21.0,0.0,0.00016,0.15,3.3,6e-06,0.00069,0.027,0.0,17.0,0.0,0.0,0.0,0.054,0.09,0.475,2.0,0.05,2.0000000000000002e-07,0.036,0.0,19218.0,0.000961,0.00011,0.0,0.00011,0.0015,0.00088,0.00029,0.02,0.00032,0.013,0.5,4e-05,7.000000000000001e-05,0.00011999999999999999,8e-05,0.0005,4e-05,0.00011,7.1,6.5,0.00011,4e-05,0.00011,0.0,0.0007099999999999999,2.3e-06,,0.0,,,,,
Tomato,Vegetables,0.01,18.0,3.9,0.0,5.9999999999999995e-05,0.2,1.2,1.5e-05,0.00027,0.011,0.03,2.7,0.0,0.0,0.0,0.024,0.08,0.237,0.88,0.03,0.0,0.005,0.0,833.0,4.2e-05,4e-05,0.0,2e-05,0.0005899999999999999,8.999999999999999e-05,8e-05,0.014,0.00017,0.0067,1.4,1e-05,2e-05,2.9999999999999997e-05,2.9999999999999997e-05,0.00011,1e-05,2.9999999999999997e-05,0.0,2.6,2.9999999999999997e-05,1e-05,2e-05,0.0,0.00054,7.9e-06,,,,,,,
Turnip,Vegetables,0.03,28.0,6.4,0.0,8.999999999999999e-05,0.1,1.8,1.5e-05,0.0003,0.011,0.01,4.6,0.0,0.0,0.0,0.027,0.05,0.191,0.9,0.01,7e-07,0.067,0.0,0.0,0.0,4e-05,0.0,2.9999999999999997e-05,0.0004,0.0002,8.999999999999999e-05,0.021,0.00027,0.011,,1e-05,4e-05,2.9999999999999997e-05,4e-05,0.00013000000000000002,1e-05,2e-05,,3.8,2.9999999999999997e-05,1e-05,2.9999999999999997e-05,0.0,2.9999999999999997e-05,1.0000000000000001e-07,,,,,,,
Turnip greens,Vegetables,0.137,20.0,4.4,0.0,0.00025,0.23,3.5,0.000118,0.0008,0.022,0.02,0.86,0.0,0.0,0.0,0.029,0.09,0.203,1.1,0.05,9.000000000000001e-07,0.029,0.0,7625.0,0.000381,5e-05,0.0,7.000000000000001e-05,0.00041,0.00027,0.00017999999999999998,0.027,0.00014000000000000001,0.0003,,2.9999999999999997e-05,5.9999999999999995e-05,0.00011,7.000000000000001e-05,0.00034,2.9999999999999997e-05,7.000000000000001e-05,,0.53,5.9999999999999995e-05,2e-05,8e-05,0.0,0.0019,0.000368,,,,,,,
Potato,Vegetables,0.015,93.0,21.0,0.0,0.00011999999999999999,0.13,2.2,2.8e-05,0.0011,0.028,0.0,19.0,0.0,0.0,0.0,0.07,0.06,0.535,2.5,0.03,4.0000000000000003e-07,0.01,0.0,10.0,1e-06,5.9999999999999995e-05,0.0,5e-05,0.0014,0.00038,0.00031,0.0096,0.00035999999999999997,0.015,0.34,4e-05,8e-05,0.00011999999999999999,0.00013000000000000002,0.00022,4e-05,0.0001,17.0,1.2,8e-05,2.9999999999999997e-05,0.00013000000000000002,0.0,4e-05,2e-06,,,,,,,
Shallot,Vegetables,0.037,72.0,17.0,0.0,8.999999999999999e-05,0.1,3.2,3.4e-05,0.0012,0.021,0.01,14.0,0.0,0.0,0.0,0.06,0.04,0.334,2.5,0.02,1.2e-06,0.012,0.0,4.0,0.0,5.9999999999999995e-05,0.0,2e-05,0.0002,0.00029,0.00035,0.008,0.0004,0.011,,4e-05,0.00011,0.00015,0.00013000000000000002,0.00029,2.9999999999999997e-05,8e-05,,7.9,0.0001,2.9999999999999997e-05,0.00011,0.0,4e-05,8.000000000000001e-07,,,,,,,
Pickled cucumber,Vegetables,0.0,11.0,2.3,0.0,8.999999999999999e-05,0.2,1.2,1e-06,0.0004,0.004,0.0,1.1,0.0,0.0,0.0,0.014,0.08,0.023,0.33,0.05,0.0,1.208,0.0,191.0,1e-05,0.0,0.0,1e-05,0.0,4e-05,1e-05,0.001,2e-05,0.0036,,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,1e-05,,1.1,1e-05,0.0,1e-05,0.0,8.999999999999999e-05,4.7e-05,,,,,,,
Radicchio,Vegetables,0.019,23.0,4.5,0.0,0.00034,0.25,0.9,6e-05,0.00057,0.013,0.01,3.6,0.0,0.0,0.0,0.04,0.11,0.302,1.4,0.06,9.000000000000001e-07,0.022,0.0,27.0,1e-06,2e-05,0.0,2.9999999999999997e-05,0.00026000000000000003,0.00027,5.9999999999999995e-05,0.008,0.00062,0.011,,2e-05,8.999999999999999e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.00014000000000000001,1e-05,2.9999999999999997e-05,,0.6,4e-05,2.9999999999999997e-05,7.000000000000001e-05,0.0,0.0023,0.000255,,,,,,,
Fennel,Vegetables,0.049,31.0,7.3,0.0,7.000000000000001e-05,0.2,3.1,2.7e-05,0.00073,0.017,0.07,4.2,0.0,0.0,0.0,0.05,0.17,0.414,1.2,0.09,7e-07,0.052,0.0,963.0,4.8e-05,1e-05,0.0,2.9999999999999997e-05,0.00064,0.00023,5e-05,0.012,0.0002,0.013,,,,,,0.00019,,,,3.9,,,,0.0,0.00058,6.3e-05,,,,,,,
Anchovy,Seafood,0.147,131.0,0.0,0.06,0.00020999999999999998,4.8,0.0,9e-06,0.0033,0.041,1.2,0.0,0.91,0.03,0.54,0.174,1.6,0.383,20.0,1.3,3.7e-05,0.104,,50.0,1.5e-05,5.9999999999999995e-05,6.2e-07,0.00026000000000000003,0.014,0.00065,0.00014000000000000001,0.0,0.0017,,,0.0006,0.00094,0.0017,0.0019,7.000000000000001e-05,0.0006,0.00079,,0.0,0.0008900000000000001,0.00023,0.001,,0.00057,1.0000000000000001e-07,,,,,,,
Carp,Seafood,0.052,162.0,0.0,0.084,7.000000000000001e-05,7.2,0.0,1.7e-05,0.0016,0.038,3.0,0.0,0.15,0.11,0.31,0.531,1.8,0.427,23.0,1.4,1.6e-05,0.063,,32.0,1e-05,0.00014000000000000001,1.5e-06,7.000000000000001e-05,0.0021000000000000003,0.00087,0.00022,0.0016,0.0019,,,0.00067,0.0011,0.0019,0.0021000000000000003,5e-05,0.00068,0.0008900000000000001,,,0.001,0.00026000000000000003,0.0012,,,,,,,,,,
Cod,Seafood,0.014,105.0,0.0,0.055,4e-05,0.86,0.0,8e-06,0.00049,0.042,0.12,0.0,0.15,0.01,0.0,0.138,0.29,0.244,23.0,0.17,3.8e-05,0.078,,47.0,1.4e-05,8.999999999999999e-05,1.1e-06,8e-05,0.0025,0.00017999999999999998,0.00028000000000000003,0.001,0.00058,0.084,,0.00067,0.0011,0.0019,0.0021000000000000003,2e-05,0.00068,0.0008900000000000001,,0.0,0.001,0.00026000000000000003,0.0012,1.2e-06,0.0008100000000000001,1.0000000000000001e-07,,,,,,,
Fish sticks,Seafood,0.016,277.0,22.0,0.028,5.9999999999999995e-05,16.0,1.5,2.4e-05,0.0008399999999999999,0.025,3.2,20.0,0.09,0.0,0.05,0.191,7.8,0.185,11.0,3.7,1.6e-05,0.402,0.12,18.0,4e-06,0.00011999999999999999,9.6e-07,0.00011999999999999999,0.0015,0.00027,8e-05,0.0,0.00041999999999999996,0.043,0.1,0.00023,0.00043,0.00085,0.0008,0.00017999999999999998,0.0003,0.00047,20.0,1.7,0.00037,0.00011999999999999999,0.0005,0.0,0.006900000000000001,4.7e-06,0.24,0.0,0.01,0.0,0.0,7.3,
Mackerel,Seafood,0.015,262.0,0.0,0.075,8.999999999999999e-05,18.0,0.0,2e-06,0.0016,0.097,7.0,0.0,0.7,0.11,0.5,0.278,4.3,0.401,24.0,4.2,5.2e-05,0.083,,180.0,5.4e-05,0.00016,1.9e-05,0.00041,0.006900000000000001,0.00099,0.00046,0.0004,0.00094,,,0.0007,0.0011,0.0019,0.0022,2e-05,0.0007099999999999999,0.00093,,,0.001,0.00027,0.0012,,,,,,,,,,
Smoked salmon,Seafood,0.011,117.0,0.0,0.023,0.00023,4.3,0.0,2e-06,0.00085,0.018,2.0,0.0,0.27,0.07,0.18,0.164,1.0,0.175,18.0,0.93,3.2e-05,0.672,,87.0,2.6e-05,2e-05,3.2999999999999997e-06,0.0001,0.0047,0.00087,0.00028000000000000003,0.0,0.00031,0.089,,0.00054,0.0008399999999999999,0.0015,0.0017,2e-05,0.00054,0.0007099999999999999,,0.0,0.0008,0.00020999999999999998,0.00094,1.7e-05,0.0014,1.0000000000000001e-07,,,,,,,
Sturgeon,Seafood,0.017,135.0,0.0,0.077,5e-05,5.2,0.0,1.7e-05,0.0009,0.045,2.5,0.0,0.12,0.06,0.25,0.271,0.89,0.364,21.0,1.2,1.6e-05,0.069,,875.0,0.000263,8e-05,2.5e-06,8.999999999999999e-05,0.01,0.00087,0.00023,0.0,0.00054,0.07,,0.00061,0.00095,0.0017,0.0019,2.9999999999999997e-05,0.00061,0.0008100000000000001,,0.0,0.00091,0.00023,0.0011,1.3e-05,0.00063,1.0000000000000001e-07,,,,,,,
Surimi,Seafood,0.009,99.0,6.9,0.03,2.9999999999999997e-05,0.9,0.0,2e-06,0.00026000000000000003,0.043,0.15,6.9,0.24,0.01,0.16,0.282,0.44,0.112,15.0,0.19,2.8e-05,0.143,,67.0,2e-05,2e-05,1.6000000000000001e-06,2e-05,0.00022,7.000000000000001e-05,2.9999999999999997e-05,0.0,0.00033,,,0.00035,0.0007099999999999999,0.0012,0.0014,1e-05,0.0005200000000000001,0.0006,,0.0,0.00073,8.999999999999999e-05,0.0007700000000000001,,0.00063,1.0000000000000001e-07,,,,,,,
Shrimp,Seafood,0.091,119.0,1.5,0.211,0.00026000000000000003,1.7,0.0,2.4e-05,0.00032,0.037,0.36,1.5,0.14,0.01,0.14,0.306,0.59,0.17,23.0,0.52,5e-05,0.947,0.04,301.0,9e-05,2.9999999999999997e-05,1.7e-06,2e-05,0.0027,0.0005200000000000001,0.00023999999999999998,0.0,0.0016,0.135,0.0,0.0005,0.0011,0.002,0.0022,5e-05,0.00067,0.00099,0.0,0.0,0.0009,0.00026000000000000003,0.0011,1.0000000000000001e-07,0.0022,4.0000000000000003e-07,,0.01,,,,,
Mussels,Seafood,0.033,172.0,7.4,0.056,0.00015,4.5,0.0,7.6e-05,0.0067,0.037,1.0,7.4,0.51,0.04,0.28,0.285,1.2,0.268,24.0,0.85,9e-05,0.369,,304.0,9.1e-05,0.0003,2.4e-05,0.00041999999999999996,0.003,0.00095,0.0001,0.014,0.0027,,,0.00046,0.001,0.0017,0.0018,0.0068,0.00054,0.00085,,,0.001,0.00027,0.001,,,,,,,,,,
Tuna,Seafood,0.004,130.0,0.0,0.047,4e-05,0.59,0.0,2e-06,0.00092,0.042,0.14,0.0,0.11,0.01,0.02,0.333,0.18,0.527,29.0,0.21,0.000108,0.054,0.02,65.0,2.2e-05,0.00013000000000000002,2.4e-06,0.00014000000000000001,0.022,0.00033,0.001,0.0,0.00045,0.078,,0.00082,0.0013,0.0023,0.0026,1e-05,0.00083,0.0011,,0.0,0.0012,0.00031,0.0014,2e-06,0.00029,1.0000000000000001e-07,,0.0,,,,,
Squid,Seafood,0.18,158.0,1.6,0.224,0.001,1.4,0.0,2.4e-05,0.011,0.06,0.16,1.6,0.13,0.01,0.08,0.58,0.27,0.637,32.0,0.24,9e-05,0.744,,675.0,0.000203,2e-05,5.4e-06,0.0017,0.0022,0.0009,0.00027,0.0085,0.0035,,,0.00062,0.0014,0.0023,0.0024,0.00020999999999999998,0.00073,0.0012,,,0.0014,0.00035999999999999997,0.0014,,,,,,,,,,
Octopus,Seafood,0.106,164.0,4.4,0.096,0.00074,2.1,0.0,2.4e-05,0.0095,0.06,0.32,4.4,0.16,0.01,0.15,0.279,0.48,0.63,30.0,0.45,9e-05,0.46,,300.0,9e-05,5.9999999999999995e-05,3.6e-05,8e-05,0.0038,0.0009,0.00065,0.008,0.0034,0.081,,0.00057,0.0013,0.0021000000000000003,0.0022,5e-05,0.00067,0.0011,,0.0,0.0013,0.00033,0.0013,0.0,0.0012,1.0000000000000001e-07,,,,,,,
Salmon,Seafood,0.015,206.0,0.0,0.063,5e-05,12.0,0.0,3.4e-05,0.00034,0.03,4.2,0.0,1.5,0.17,0.69,0.252,4.6,0.384,22.0,2.4,4.1e-05,0.061,,230.0,6.9e-05,0.00034,2.8e-06,0.00014000000000000001,0.008,0.0015,0.00065,0.0037,0.00043,0.091,,0.00065,0.001,0.0018,0.002,2e-05,0.00065,0.00086,,0.0,0.0009699999999999999,0.00025,0.0011,1.3e-05,0.0011,1.0000000000000001e-07,,,,,,,
Trout,Seafood,0.03,168.0,0.0,0.07,5.9999999999999995e-05,7.4,0.0,1.2e-05,0.00035999999999999997,0.03,2.4,0.0,0.62,0.11,0.26,0.27,1.8,0.45,24.0,1.7,2.8e-05,0.061,0.06,301.0,0.0001,0.00014000000000000001,4.1e-06,0.00011,0.0066,0.002,0.00039,0.0029,0.00054,0.078,,0.00073,0.0011,0.002,0.0023,1e-05,0.00074,0.0009699999999999999,,0.0,0.0011,0.00028000000000000003,0.0013,1.9e-05,0.0028,1.0000000000000001e-07,,0.05,,,,,
Blue cheese,Lactose-Free Dairy,0.528,353.0,2.3,0.075,4e-05,29.0,0.0,3.6e-05,0.00031,0.023,7.8,2.3,0.0,0.0,0.0,0.387,0.8,0.256,21.0,19.0,1.5e-05,1.146,,721.0,0.000198,2.9999999999999997e-05,1.2e-06,0.00038,0.001,0.0017,0.00017,0.0,0.0027,0.015,,0.00076,0.0011,0.0019,0.0019,1e-05,0.00058,0.0011,,0.5,0.00079,0.00031,0.0016,5e-07,0.00025,2.4e-06,,,,,,,
Brie,Lactose-Free Dairy,0.184,334.0,0.45,0.1,2e-05,28.0,0.0,6.5e-05,0.0005,0.02,8.0,0.45,0.0,0.0,0.0,0.188,0.83,0.152,21.0,17.0,1.5e-05,0.629,,592.0,0.000174,7.000000000000001e-05,1.7e-06,0.0005200000000000001,0.00038,0.00069,0.00023999999999999998,0.0,0.0024,0.015,,0.0007199999999999999,0.001,0.0019,0.0019,2.9999999999999997e-05,0.0005899999999999999,0.0012,,0.45,0.00075,0.00032,0.0013,5e-07,0.00023999999999999998,2.3e-06,,,,,,,
Camembert,Lactose-Free Dairy,0.388,300.0,0.46,0.072,2e-05,24.0,0.0,6.2e-05,0.00033,0.02,7.0,0.46,0.0,0.0,0.0,0.347,0.72,0.187,20.0,15.0,1.5e-05,0.842,,820.0,0.000241,2.9999999999999997e-05,1.3e-06,0.00049,0.00063,0.0014,0.00023,0.0,0.0024,0.015,,0.00068,0.0009699999999999999,0.0018,0.0018,4e-05,0.00057,0.0011,,0.46,0.0007199999999999999,0.00031,0.0013,4.0000000000000003e-07,0.00020999999999999998,2e-06,,,,,,,
Cheese,Dairy,0.71,404.0,3.1,0.099,2.9999999999999997e-05,33.0,0.0,2.7e-05,0.00014000000000000001,0.027,9.2,3.1,0.0,0.02,0.01,0.455,1.4,0.076,23.0,19.0,2.9e-05,0.653,0.92,1242.0,0.00033,2.9999999999999997e-05,1.1e-06,0.00043,5.9999999999999995e-05,0.00041,7.000000000000001e-05,0.0,0.0036,0.017,0.0,0.00055,0.0012,0.0019,0.001,2.9999999999999997e-05,0.00055,0.0011,,0.48,0.001,0.00055,0.0014,6e-07,0.0007099999999999999,2.4e-06,,0.01,,,,,
Cottage cheese,Dairy,0.083,98.0,3.4,0.017,2.9999999999999997e-05,4.3,0.0,1.2e-05,7.000000000000001e-05,0.008,0.78,3.4,0.0,0.0,0.0,0.159,0.12,0.104,11.0,1.7,9.699999999999999e-06,0.364,,140.0,3.7e-05,2.9999999999999997e-05,4.3e-07,0.00016,0.0001,0.0005600000000000001,5e-05,0.0,0.0004,0.018,0.0,0.00033,0.0005899999999999999,0.0011,0.00093,0.0,0.00027,0.00058,,2.7,0.0005,0.00015,0.00075,1.0000000000000001e-07,8e-05,0.0,,,,,,,
Cream cheese,Dairy,0.097,350.0,5.5,0.101,2e-05,34.0,0.0,9e-06,0.00011,0.009,8.9,5.5,0.0,0.02,0.01,0.107,1.5,0.132,6.2,20.0,8.599999999999999e-06,0.314,,1111.0,0.000308,2e-05,2.2e-07,0.00023,8.999999999999999e-05,0.0005200000000000001,5.9999999999999995e-05,0.0,0.0005,0.027,0.0,0.00017999999999999998,0.00032,0.00066,0.00057,1e-05,0.00019,0.00029,0.35,3.8,0.00023,7.000000000000001e-05,0.0004,0.0,0.00086,2.1000000000000002e-06,0.13,0.01,0.0,0.0,0.04,0.81,
Edam,Lactose-Free Dairy,0.731,357.0,1.4,0.089,4e-05,28.0,0.0,1.6e-05,0.00044,0.03,8.1,1.4,0.0,0.0,0.0,0.536,0.67,0.188,25.0,18.0,1.5e-05,0.812,,825.0,0.000243,4e-05,1.5e-06,0.00039,8e-05,0.00028000000000000003,8e-05,0.0,0.0038,0.015,,0.001,0.0013,0.0026,0.0027,1e-05,0.0007199999999999999,0.0014,,1.4,0.00093,0.00035,0.0018,5e-07,0.00023999999999999998,2.3e-06,,,,,,,
Feta,Lactose-Free Dairy,0.493,264.0,4.1,0.089,2.9999999999999997e-05,21.0,0.0,3.2e-05,0.00065,0.019,4.6,4.1,0.0,0.0,0.0,0.337,0.59,0.062,14.0,15.0,1.5e-05,0.917,,422.0,0.000125,0.00015,1.7e-06,0.0008399999999999999,0.00099,0.0009699999999999999,0.00041999999999999996,0.0,0.0029,0.015,,0.0004,0.0008,0.0014,0.0012,2.9999999999999997e-05,0.00037,0.00068,,4.1,0.00064,0.0002,0.0011,4.0000000000000003e-07,0.00017999999999999998,1.8000000000000001e-06,,,,,,,
Fontina,Lactose-Free Dairy,0.55,389.0,1.6,0.116,2.9999999999999997e-05,31.0,0.0,6e-06,0.00023,0.014,8.7,1.6,0.0,0.0,0.0,0.346,1.7,0.064,26.0,19.0,1.5e-05,0.8,,913.0,0.000261,2e-05,1.7e-06,0.0002,0.00015,0.00043,8e-05,0.0,0.0035,0.015,,0.0009599999999999999,0.0014,0.0027,0.0023,1e-05,0.0007099999999999999,0.0015,,1.6,0.00094,0.00035999999999999997,0.0019,6e-07,0.00027,2.6e-06,,,,,,,
Gouda cheese,Lactose-Free Dairy,0.7,356.0,2.2,0.114,4e-05,27.0,0.0,2.1e-05,0.00023999999999999998,0.029,7.7,2.2,0.0,0.0,0.0,0.546,0.66,0.121,25.0,18.0,1.5e-05,0.819,,563.0,0.000165,2.9999999999999997e-05,1.5e-06,0.00033,5.9999999999999995e-05,0.00034,8e-05,0.0,0.0039,0.015,,0.001,0.0013,0.0026,0.0027,1e-05,0.0007199999999999999,0.0014,,2.2,0.00093,0.00035,0.0018,5e-07,0.00023999999999999998,2.3e-06,,,,,,,
Gruyere cheese,Lactose-Free Dairy,1.011,413.0,0.36,0.11,2.9999999999999997e-05,32.0,0.0,1e-05,0.00017,0.036,10.0,0.36,0.0,0.0,0.0,0.605,1.7,0.081,30.0,19.0,1.5e-05,0.714,,948.0,0.000271,5.9999999999999995e-05,1.6000000000000001e-06,0.00028000000000000003,0.00011,0.0005600000000000001,8e-05,0.0,0.0039,0.015,,0.0011,0.0016,0.0031,0.0027,2e-05,0.00082,0.0017,,0.36,0.0011,0.00041999999999999996,0.0022,6e-07,0.00028000000000000003,2.7e-06,,,,,,,
Provolone,Lactose-Free Dairy,0.756,351.0,2.1,0.069,2.9999999999999997e-05,27.0,0.0,1e-05,0.0005200000000000001,0.028,7.4,2.1,0.0,0.0,0.0,0.496,0.77,0.138,26.0,17.0,1.5e-05,0.876,,880.0,0.000236,2e-05,1.5e-06,0.00032,0.00016,0.00047999999999999996,7.000000000000001e-05,0.0,0.0032,0.015,,0.0011,0.0011,0.0023,0.0026,1e-05,0.00069,0.0013,,0.56,0.00098,0.00035,0.0016,5e-07,0.00023,2.2e-06,,,,,,,
Ricotta,Dairy,0.207,174.0,3.0,0.051,2e-05,13.0,0.0,1.2e-05,0.00038,0.011,3.6,3.0,0.0,0.0,0.0,0.158,0.39,0.105,11.0,8.3,1.5e-05,0.084,,445.0,0.00012,1e-05,3.4000000000000003e-07,0.0002,0.0001,0.00020999999999999998,4e-05,0.0,0.0012,0.018,,0.00046,0.0005899999999999999,0.0012,0.0013,1e-05,0.00028000000000000003,0.0005600000000000001,,0.27,0.0005200000000000001,0.00013000000000000002,0.00069,2.0000000000000002e-07,0.00011,1.1e-06,,,,,,,
Romano cheese,Lactose-Free Dairy,1.064,387.0,3.6,0.104,2.9999999999999997e-05,27.0,0.0,7e-06,0.0007700000000000001,0.041,7.8,3.6,0.0,0.0,0.0,0.76,0.59,0.086,32.0,17.0,1.5e-05,1.433,,415.0,9.6e-05,4e-05,1.1e-06,0.00037,8e-05,0.00041999999999999996,8.999999999999999e-05,0.0,0.0026,0.015,,0.0012,0.0017,0.0031,0.0029,2e-05,0.00085,0.0017,,0.73,0.0012,0.00043,0.0022,5e-07,0.00023,2.2e-06,,,,,,,
Roquefort,Dairy,0.662,369.0,2.0,0.09,2.9999999999999997e-05,31.0,0.0,4.9e-05,0.0005600000000000001,0.03,8.5,2.0,,,,0.392,1.3,0.091,22.0,19.0,1.5e-05,1.809,,1047.0,0.000294,4e-05,6.4e-07,0.0005899999999999999,0.00073,0.0017,0.00011999999999999999,0.0,0.0021000000000000003,,,0.0006,0.0012,0.0021000000000000003,0.0018,2.9999999999999997e-05,0.0005600000000000001,0.001,,,0.0009699999999999999,0.0003,0.0016,,,,,,,,,,
